Date,Commodity,Sector,Closing Price
12/17/2018,Heating Oil,Energy,1.82
12/17/2018,Natural Gas,Energy,2.28
12/17/2018,Platinum,Precious Metals,795.90
12/17/2018,Rice,Agriculture,10.56
12/17/2018,Silver,Precious Metals,14.76
12/17/2018,Soybeans,Agriculture,918.00
12/17/2018,Wheat,Agriculture,535.25
12/18/2018,Crude Oil,Energy,49.16
12/18/2018,Gasoline,Energy,1.35
12/18/2018,Gold,Precious Metals,1253.60
12/18/2018,Heating Oil,Energy,1.75
12/18/2018,Natural Gas,Energy,2.30
12/18/2018,Platinum,Precious Metals,794.80
12/18/2018,Rice,Agriculture,10.66
12/18/2018,Silver,Precious Metals,14.70
12/18/2018,Soybeans,Agriculture,920.75
12/18/2018,Wheat,Agriculture,532.75
12/19/2018,Crude Oil,Energy,45.93
12/19/2018,Gasoline,Energy,1.37
12/19/2018,Gold,Precious Metals,1256.40
12/19/2018,Heating Oil,Energy,1.80
12/19/2018,Natural Gas,Energy,2.27
12/19/2018,Platinum,Precious Metals,796.00
12/19/2018,Rice,Agriculture,10.62
12/19/2018,Silver,Precious Metals,14.82
12/19/2018,Soybeans,Agriculture,913.00
12/19/2018,Wheat,Agriculture,522.50
12/20/2018,Crude Oil,Energy,47.39
12/20/2018,Gasoline,Energy,1.31
12/20/2018,Gold,Precious Metals,1267.90
12/20/2018,Heating Oil,Energy,1.74
12/20/2018,Natural Gas,Energy,2.32
12/20/2018,Platinum,Precious Metals,799.70
12/20/2018,Rice,Agriculture,10.62
12/20/2018,Silver,Precious Metals,14.87
12/20/2018,Soybeans,Agriculture,906.25
12/20/2018,Wheat,Agriculture,523.50
12/21/2018,Crude Oil,Energy,46.25
12/21/2018,Gasoline,Energy,1.31
12/21/2018,Gold,Precious Metals,1258.10
12/21/2018,Heating Oil,Energy,1.72
12/21/2018,Natural Gas,Energy,2.27
12/21/2018,Platinum,Precious Metals,799.10
12/21/2018,Rice,Agriculture,10.64
12/21/2018,Silver,Precious Metals,14.70
12/21/2018,Soybeans,Agriculture,897.75
12/21/2018,Wheat,Agriculture,514.00
12/24/2018,Crude Oil,Energy,45.45
12/24/2018,Gasoline,Energy,1.24
12/24/2018,Gold,Precious Metals,1271.80
12/24/2018,Heating Oil,Energy,1.65
12/24/2018,Natural Gas,Energy,2.30
12/24/2018,Platinum,Precious Metals,792.80
12/24/2018,Rice,Agriculture,10.50
12/24/2018,Silver,Precious Metals,14.82
12/24/2018,Soybeans,Agriculture,897.00
12/24/2018,Wheat,Agriculture,516.50
12/26/2018,Crude Oil,Energy,42.85
12/26/2018,Gasoline,Energy,1.32
12/26/2018,Gold,Precious Metals,1273.00
12/26/2018,Heating Oil,Energy,1.73
12/26/2018,Natural Gas,Energy,2.36
12/26/2018,Platinum,Precious Metals,804.90
12/26/2018,Rice,Agriculture,10.36
12/26/2018,Silver,Precious Metals,15.12
12/26/2018,Soybeans,Agriculture,883.00
12/26/2018,Wheat,Agriculture,510.00
12/27/2018,Crude Oil,Energy,46.58
12/27/2018,Gasoline,Energy,1.29
12/27/2018,Gold,Precious Metals,1281.10
12/27/2018,Heating Oil,Energy,1.67
12/27/2018,Natural Gas,Energy,2.36
12/27/2018,Platinum,Precious Metals,801.40
12/27/2018,Rice,Agriculture,10.23
12/27/2018,Silver,Precious Metals,15.31
12/27/2018,Soybeans,Agriculture,882.50
12/27/2018,Wheat,Agriculture,510.50
12/28/2018,Crude Oil,Energy,45.44
12/28/2018,Gasoline,Energy,1.30
12/28/2018,Gold,Precious Metals,1283.00
12/28/2018,Heating Oil,Energy,1.66
12/28/2018,Natural Gas,Energy,2.48
12/28/2018,Platinum,Precious Metals,796.40
12/28/2018,Rice,Agriculture,10.31
12/28/2018,Silver,Precious Metals,15.44
12/28/2018,Soybeans,Agriculture,895.50
12/28/2018,Wheat,Agriculture,511.50
12/31/2018,Crude Oil,Energy,45.22
12/31/2018,Gasoline,Energy,1.30
12/31/2018,Gold,Precious Metals,1281.30
12/31/2018,Heating Oil,Energy,1.68
12/31/2018,Natural Gas,Energy,2.46
12/31/2018,Platinum,Precious Metals,800.60
12/31/2018,Rice,Agriculture,10.37
12/31/2018,Silver,Precious Metals,15.54
12/31/2018,Soybeans,Agriculture,895.00
12/31/2018,Wheat,Agriculture,503.25
1/2/2019,Crude Oil,Energy,45.80
1/2/2019,Gasoline,Energy,1.33
1/2/2019,Gold,Precious Metals,1284.10
1/2/2019,Heating Oil,Energy,1.70
1/2/2019,Natural Gas,Energy,2.62
1/2/2019,Platinum,Precious Metals,804.00
1/2/2019,Rice,Agriculture,10.35
1/2/2019,Silver,Precious Metals,15.65
1/2/2019,Soybeans,Agriculture,907.00
1/2/2019,Wheat,Agriculture,506.75
1/3/2019,Crude Oil,Energy,46.26
1/3/2019,Gasoline,Energy,1.35
1/3/2019,Gold,Precious Metals,1294.80
1/3/2019,Heating Oil,Energy,1.74
1/3/2019,Natural Gas,Energy,2.52
1/3/2019,Platinum,Precious Metals,799.30
1/3/2019,Rice,Agriculture,10.45
1/3/2019,Silver,Precious Metals,15.80
1/3/2019,Soybeans,Agriculture,912.75
1/3/2019,Wheat,Agriculture,513.75
1/4/2019,Crude Oil,Energy,46.90
1/4/2019,Gasoline,Energy,1.35
1/4/2019,Gold,Precious Metals,1285.80
1/4/2019,Heating Oil,Energy,1.77
1/4/2019,Natural Gas,Energy,2.45
1/4/2019,Platinum,Precious Metals,827.20
1/4/2019,Rice,Agriculture,10.48
1/4/2019,Silver,Precious Metals,15.79
1/4/2019,Soybeans,Agriculture,921.50
1/4/2019,Wheat,Agriculture,517.00
1/7/2019,Crude Oil,Energy,48.30
1/7/2019,Gasoline,Energy,1.34
1/7/2019,Gold,Precious Metals,1289.90
1/7/2019,Heating Oil,Energy,1.78
1/7/2019,Natural Gas,Energy,2.55
1/7/2019,Platinum,Precious Metals,824.30
1/7/2019,Rice,Agriculture,10.67
1/7/2019,Silver,Precious Metals,15.76
1/7/2019,Soybeans,Agriculture,924.25
1/7/2019,Wheat,Agriculture,516.75
1/8/2019,Crude Oil,Energy,48.73
1/8/2019,Gasoline,Energy,1.36
1/8/2019,Gold,Precious Metals,1285.90
1/8/2019,Heating Oil,Energy,1.83
1/8/2019,Natural Gas,Energy,2.62
1/8/2019,Platinum,Precious Metals,821.80
1/8/2019,Rice,Agriculture,10.75
1/8/2019,Silver,Precious Metals,15.71
1/8/2019,Soybeans,Agriculture,918.50
1/8/2019,Wheat,Agriculture,517.75
1/9/2019,Crude Oil,Energy,49.80
1/9/2019,Gasoline,Energy,1.43
1/9/2019,Gold,Precious Metals,1292.00
1/9/2019,Heating Oil,Energy,1.88
1/9/2019,Natural Gas,Energy,2.64
1/9/2019,Platinum,Precious Metals,825.30
1/9/2019,Rice,Agriculture,10.81
1/9/2019,Silver,Precious Metals,15.74
1/9/2019,Soybeans,Agriculture,924.00
1/9/2019,Wheat,Agriculture,520.00
1/10/2019,Crude Oil,Energy,52.18
1/10/2019,Gasoline,Energy,1.43
1/10/2019,Gold,Precious Metals,1287.40
1/10/2019,Heating Oil,Energy,1.91
1/10/2019,Natural Gas,Energy,2.63
1/10/2019,Platinum,Precious Metals,826.10
1/10/2019,Rice,Agriculture,10.85
1/10/2019,Silver,Precious Metals,15.64
1/10/2019,Soybeans,Agriculture,906.75
1/10/2019,Wheat,Agriculture,513.75
1/11/2019,Crude Oil,Energy,52.28
1/11/2019,Gasoline,Energy,1.40
1/11/2019,Gold,Precious Metals,1289.50
1/11/2019,Heating Oil,Energy,1.88
1/11/2019,Natural Gas,Energy,2.68
1/11/2019,Platinum,Precious Metals,818.00
1/11/2019,Rice,Agriculture,10.77
1/11/2019,Silver,Precious Metals,15.66
1/11/2019,Soybeans,Agriculture,910.25
1/11/2019,Wheat,Agriculture,519.50
1/14/2019,Crude Oil,Energy,51.73
1/14/2019,Gasoline,Energy,1.36
1/14/2019,Gold,Precious Metals,1289.10
1/14/2019,Heating Oil,Energy,1.85
1/14/2019,Natural Gas,Energy,2.57
1/14/2019,Platinum,Precious Metals,798.80
1/14/2019,Rice,Agriculture,10.59
1/14/2019,Silver,Precious Metals,15.61
1/14/2019,Soybeans,Agriculture,903.50
1/14/2019,Wheat,Agriculture,514.25
1/15/2019,Crude Oil,Energy,50.78
1/15/2019,Gasoline,Energy,1.43
1/15/2019,Gold,Precious Metals,1288.40
1/15/2019,Heating Oil,Energy,1.87
1/15/2019,Natural Gas,Energy,2.43
1/15/2019,Platinum,Precious Metals,800.10
1/15/2019,Rice,Agriculture,10.38
1/15/2019,Silver,Precious Metals,15.62
1/15/2019,Soybeans,Agriculture,893.25
1/15/2019,Wheat,Agriculture,511.00
1/16/2019,Crude Oil,Energy,52.00
1/16/2019,Gasoline,Energy,1.43
1/16/2019,Gold,Precious Metals,1293.80
1/16/2019,Heating Oil,Energy,1.89
1/16/2019,Natural Gas,Energy,2.53
1/16/2019,Platinum,Precious Metals,807.90
1/16/2019,Rice,Agriculture,10.47
1/16/2019,Silver,Precious Metals,15.64
1/16/2019,Soybeans,Agriculture,894.50
1/16/2019,Wheat,Agriculture,512.50
1/17/2019,Crude Oil,Energy,52.30
1/17/2019,Gasoline,Energy,1.44
1/17/2019,Gold,Precious Metals,1292.30
1/17/2019,Heating Oil,Energy,1.88
1/17/2019,Natural Gas,Energy,2.43
1/17/2019,Platinum,Precious Metals,812.30
1/17/2019,Rice,Agriculture,10.50
1/17/2019,Silver,Precious Metals,15.54
1/17/2019,Soybeans,Agriculture,907.75
1/17/2019,Wheat,Agriculture,517.75
1/18/2019,Crude Oil,Energy,53.73
1/18/2019,Gasoline,Energy,1.47
1/18/2019,Gold,Precious Metals,1282.60
1/18/2019,Heating Oil,Energy,1.91
1/18/2019,Natural Gas,Energy,2.48
1/18/2019,Platinum,Precious Metals,802.10
1/18/2019,Rice,Agriculture,10.63
1/18/2019,Silver,Precious Metals,15.40
1/18/2019,Soybeans,Agriculture,916.75
1/18/2019,Wheat,Agriculture,517.75
1/22/2019,Crude Oil,Energy,53.73
1/22/2019,Gasoline,Energy,1.42
1/22/2019,Gold,Precious Metals,1283.40
1/22/2019,Heating Oil,Energy,1.89
1/22/2019,Natural Gas,Energy,2.48
1/22/2019,Platinum,Precious Metals,791.20
1/22/2019,Rice,Agriculture,10.65
1/22/2019,Silver,Precious Metals,15.33
1/22/2019,Soybeans,Agriculture,909.25
1/22/2019,Wheat,Agriculture,521.25
1/23/2019,Crude Oil,Energy,52.95
1/23/2019,Gasoline,Energy,1.40
1/23/2019,Gold,Precious Metals,1290.20
1/23/2019,Heating Oil,Energy,1.88
1/23/2019,Natural Gas,Energy,2.45
1/23/2019,Platinum,Precious Metals,796.40
1/23/2019,Rice,Agriculture,10.76
1/23/2019,Silver,Precious Metals,15.38
1/23/2019,Soybeans,Agriculture,915.00
1/23/2019,Wheat,Agriculture,526.00
1/24/2019,Crude Oil,Energy,52.45
1/24/2019,Gasoline,Energy,1.40
1/24/2019,Gold,Precious Metals,1285.90
1/24/2019,Heating Oil,Energy,1.88
1/24/2019,Natural Gas,Energy,2.47
1/24/2019,Platinum,Precious Metals,805.00
1/24/2019,Rice,Agriculture,10.68
1/24/2019,Silver,Precious Metals,15.30
1/24/2019,Soybeans,Agriculture,916.00
1/24/2019,Wheat,Agriculture,521.50
1/25/2019,Crude Oil,Energy,53.17
1/25/2019,Gasoline,Energy,1.40
1/25/2019,Gold,Precious Metals,1304.20
1/25/2019,Heating Oil,Energy,1.89
1/25/2019,Natural Gas,Energy,2.55
1/25/2019,Platinum,Precious Metals,818.30
1/25/2019,Rice,Agriculture,10.67
1/25/2019,Silver,Precious Metals,15.70
1/25/2019,Soybeans,Agriculture,925.25
1/25/2019,Wheat,Agriculture,520.00
1/28/2019,Crude Oil,Energy,53.56
1/28/2019,Gasoline,Energy,1.35
1/28/2019,Gold,Precious Metals,1309.30
1/28/2019,Heating Oil,Energy,1.83
1/28/2019,Natural Gas,Energy,2.50
1/28/2019,Platinum,Precious Metals,814.50
1/28/2019,Rice,Agriculture,10.72
1/28/2019,Silver,Precious Metals,15.77
1/28/2019,Soybeans,Agriculture,923.25
1/28/2019,Wheat,Agriculture,518.75
1/29/2019,Crude Oil,Energy,52.12
1/29/2019,Gasoline,Energy,1.37
1/29/2019,Gold,Precious Metals,1315.20
1/29/2019,Heating Oil,Energy,1.89
1/29/2019,Natural Gas,Energy,2.55
1/29/2019,Platinum,Precious Metals,815.80
1/29/2019,Rice,Agriculture,10.73
1/29/2019,Silver,Precious Metals,15.84
1/29/2019,Soybeans,Agriculture,919.00
1/29/2019,Wheat,Agriculture,513.25
1/30/2019,Crude Oil,Energy,53.24
1/30/2019,Gasoline,Energy,1.40
1/30/2019,Gold,Precious Metals,1315.50
1/30/2019,Heating Oil,Energy,1.90
1/30/2019,Natural Gas,Energy,2.38
1/30/2019,Platinum,Precious Metals,816.20
1/30/2019,Rice,Agriculture,10.63
1/30/2019,Silver,Precious Metals,15.93
1/30/2019,Soybeans,Agriculture,921.00
1/30/2019,Wheat,Agriculture,516.75
1/31/2019,Crude Oil,Energy,54.28
1/31/2019,Gasoline,Energy,1.38
1/31/2019,Gold,Precious Metals,1325.20
1/31/2019,Heating Oil,Energy,1.88
1/31/2019,Natural Gas,Energy,2.50
1/31/2019,Platinum,Precious Metals,824.70
1/31/2019,Rice,Agriculture,10.61
1/31/2019,Silver,Precious Metals,16.07
1/31/2019,Soybeans,Agriculture,915.25
1/31/2019,Wheat,Agriculture,516.50
2/1/2019,Crude Oil,Energy,54.01
2/1/2019,Gasoline,Energy,1.44
2/1/2019,Gold,Precious Metals,1322.10
2/1/2019,Heating Oil,Energy,1.91
2/1/2019,Natural Gas,Energy,2.71
2/1/2019,Platinum,Precious Metals,826.70
2/1/2019,Rice,Agriculture,10.65
2/1/2019,Silver,Precious Metals,15.93
2/1/2019,Soybeans,Agriculture,917.75
2/1/2019,Wheat,Agriculture,524.25
2/4/2019,Crude Oil,Energy,55.32
2/4/2019,Gasoline,Energy,1.43
2/4/2019,Gold,Precious Metals,1319.30
2/4/2019,Heating Oil,Energy,1.91
2/4/2019,Natural Gas,Energy,2.68
2/4/2019,Platinum,Precious Metals,822.80
2/4/2019,Rice,Agriculture,10.68
2/4/2019,Silver,Precious Metals,15.89
2/4/2019,Soybeans,Agriculture,918.50
2/4/2019,Wheat,Agriculture,525.75
2/5/2019,Crude Oil,Energy,54.86
2/5/2019,Gasoline,Energy,1.43
2/5/2019,Gold,Precious Metals,1319.20
2/5/2019,Heating Oil,Energy,1.90
2/5/2019,Natural Gas,Energy,2.61
2/5/2019,Platinum,Precious Metals,819.90
2/5/2019,Rice,Agriculture,10.74
2/5/2019,Silver,Precious Metals,15.84
2/5/2019,Soybeans,Agriculture,920.25
2/5/2019,Wheat,Agriculture,527.25
2/6/2019,Crude Oil,Energy,53.73
2/6/2019,Gasoline,Energy,1.46
2/6/2019,Gold,Precious Metals,1314.40
2/6/2019,Heating Oil,Energy,1.91
2/6/2019,Natural Gas,Energy,2.73
2/6/2019,Platinum,Precious Metals,813.80
2/6/2019,Rice,Agriculture,10.58
2/6/2019,Silver,Precious Metals,15.70
2/6/2019,Soybeans,Agriculture,921.75
2/6/2019,Wheat,Agriculture,526.00
2/7/2019,Crude Oil,Energy,53.94
2/7/2019,Gasoline,Energy,1.43
2/7/2019,Gold,Precious Metals,1314.20
2/7/2019,Heating Oil,Energy,1.90
2/7/2019,Natural Gas,Energy,2.55
2/7/2019,Platinum,Precious Metals,797.30
2/7/2019,Rice,Agriculture,10.50
2/7/2019,Silver,Precious Metals,15.71
2/7/2019,Soybeans,Agriculture,913.25
2/7/2019,Wheat,Agriculture,513.25
2/8/2019,Crude Oil,Energy,52.59
2/8/2019,Gasoline,Energy,1.45
2/8/2019,Gold,Precious Metals,1318.50
2/8/2019,Heating Oil,Energy,1.91
2/8/2019,Natural Gas,Energy,2.53
2/8/2019,Platinum,Precious Metals,802.50
2/8/2019,Rice,Agriculture,10.37
2/8/2019,Silver,Precious Metals,15.81
2/8/2019,Soybeans,Agriculture,914.50
2/8/2019,Wheat,Agriculture,517.25
2/11/2019,Crude Oil,Energy,52.66
2/11/2019,Gasoline,Energy,1.42
2/11/2019,Gold,Precious Metals,1307.00
2/11/2019,Heating Oil,Energy,1.89
2/11/2019,Natural Gas,Energy,2.34
2/11/2019,Platinum,Precious Metals,782.70
2/11/2019,Rice,Agriculture,10.27
2/11/2019,Silver,Precious Metals,15.66
2/11/2019,Soybeans,Agriculture,905.00
2/11/2019,Wheat,Agriculture,518.25
2/12/2019,Crude Oil,Energy,52.47
2/12/2019,Gasoline,Energy,1.43
2/12/2019,Gold,Precious Metals,1314.00
2/12/2019,Heating Oil,Energy,1.91
2/12/2019,Natural Gas,Energy,2.32
2/12/2019,Platinum,Precious Metals,789.60
2/12/2019,Rice,Agriculture,10.25
2/12/2019,Silver,Precious Metals,15.69
2/12/2019,Soybeans,Agriculture,917.50
2/12/2019,Wheat,Agriculture,520.00
2/13/2019,Crude Oil,Energy,53.35
2/13/2019,Gasoline,Energy,1.47
2/13/2019,Gold,Precious Metals,1310.80
2/13/2019,Heating Oil,Energy,1.94
2/13/2019,Natural Gas,Energy,2.47
2/13/2019,Platinum,Precious Metals,788.00
2/13/2019,Rice,Agriculture,10.26
2/13/2019,Silver,Precious Metals,15.62
2/13/2019,Soybeans,Agriculture,916.50
2/13/2019,Wheat,Agriculture,526.00
2/14/2019,Crude Oil,Energy,53.96
2/14/2019,Gasoline,Energy,1.68
2/14/2019,Gold,Precious Metals,1313.90
2/14/2019,Heating Oil,Energy,1.97
2/14/2019,Natural Gas,Energy,2.49
2/14/2019,Platinum,Precious Metals,789.20
2/14/2019,Rice,Agriculture,10.19
2/14/2019,Silver,Precious Metals,15.53
2/14/2019,Soybeans,Agriculture,903.50
2/14/2019,Wheat,Agriculture,510.50
2/15/2019,Crude Oil,Energy,55.78
2/15/2019,Gasoline,Energy,1.74
2/15/2019,Gold,Precious Metals,1322.10
2/15/2019,Heating Oil,Energy,2.02
2/15/2019,Natural Gas,Energy,2.67
2/15/2019,Platinum,Precious Metals,806.90
2/15/2019,Rice,Agriculture,10.09
2/15/2019,Silver,Precious Metals,15.74
2/15/2019,Soybeans,Agriculture,921.50
2/15/2019,Wheat,Agriculture,507.00
2/19/2019,Crude Oil,Energy,56.06
2/19/2019,Gasoline,Energy,1.74
2/19/2019,Gold,Precious Metals,1344.80
2/19/2019,Heating Oil,Energy,2.00
2/19/2019,Natural Gas,Energy,2.70
2/19/2019,Platinum,Precious Metals,821.00
2/19/2019,Rice,Agriculture,9.99
2/19/2019,Silver,Precious Metals,15.97
2/19/2019,Soybeans,Agriculture,914.50
2/19/2019,Wheat,Agriculture,492.25
2/20/2019,Crude Oil,Energy,55.94
2/20/2019,Gasoline,Energy,1.76
2/20/2019,Gold,Precious Metals,1347.90
2/20/2019,Heating Oil,Energy,2.02
2/20/2019,Natural Gas,Energy,2.77
2/20/2019,Platinum,Precious Metals,834.20
2/20/2019,Rice,Agriculture,10.17
2/20/2019,Silver,Precious Metals,16.28
2/20/2019,Soybeans,Agriculture,916.00
2/20/2019,Wheat,Agriculture,484.25
2/21/2019,Crude Oil,Energy,57.24
2/21/2019,Gasoline,Energy,1.77
2/21/2019,Gold,Precious Metals,1327.80
2/21/2019,Heating Oil,Energy,2.03
2/21/2019,Natural Gas,Energy,2.94
2/21/2019,Platinum,Precious Metals,826.30
2/21/2019,Rice,Agriculture,10.40
2/21/2019,Silver,Precious Metals,15.91
2/21/2019,Soybeans,Agriculture,924.25
2/21/2019,Wheat,Agriculture,491.00
2/22/2019,Crude Oil,Energy,56.84
2/22/2019,Gasoline,Energy,1.77
2/22/2019,Gold,Precious Metals,1332.80
2/22/2019,Heating Oil,Energy,2.03
2/22/2019,Natural Gas,Energy,3.01
2/22/2019,Platinum,Precious Metals,845.90
2/22/2019,Rice,Agriculture,10.40
2/22/2019,Silver,Precious Metals,16.01
2/22/2019,Soybeans,Agriculture,923.75
2/22/2019,Wheat,Agriculture,491.75
2/25/2019,Crude Oil,Energy,57.17
2/25/2019,Gasoline,Energy,1.70
2/25/2019,Gold,Precious Metals,1329.50
2/25/2019,Heating Oil,Energy,1.97
2/25/2019,Natural Gas,Energy,3.06
2/25/2019,Platinum,Precious Metals,853.60
2/25/2019,Rice,Agriculture,10.34
2/25/2019,Silver,Precious Metals,15.93
2/25/2019,Soybeans,Agriculture,925.00
2/25/2019,Wheat,Agriculture,472.75
2/26/2019,Crude Oil,Energy,55.46
2/26/2019,Gasoline,Energy,1.72
2/26/2019,Gold,Precious Metals,1328.50
2/26/2019,Heating Oil,Energy,2.00
2/26/2019,Natural Gas,Energy,2.98
2/26/2019,Platinum,Precious Metals,860.40
2/26/2019,Rice,Agriculture,10.63
2/26/2019,Silver,Precious Metals,15.93
2/26/2019,Soybeans,Agriculture,917.00
2/26/2019,Wheat,Agriculture,468.25
2/27/2019,Crude Oil,Energy,55.95
2/27/2019,Gasoline,Energy,1.63
2/27/2019,Gold,Precious Metals,1317.70
2/27/2019,Heating Oil,Energy,2.02
2/27/2019,Natural Gas,Energy,3.10
2/27/2019,Platinum,Precious Metals,867.80
2/27/2019,Rice,Agriculture,10.58
2/27/2019,Silver,Precious Metals,15.67
2/27/2019,Soybeans,Agriculture,916.75
2/27/2019,Wheat,Agriculture,466.75
2/28/2019,Crude Oil,Energy,57.00
2/28/2019,Gasoline,Energy,1.75
2/28/2019,Gold,Precious Metals,1316.10
2/28/2019,Heating Oil,Energy,2.03
2/28/2019,Natural Gas,Energy,2.99
2/28/2019,Platinum,Precious Metals,875.20
2/28/2019,Rice,Agriculture,10.63
2/28/2019,Silver,Precious Metals,15.63
2/28/2019,Soybeans,Agriculture,910.25
2/28/2019,Wheat,Agriculture,459.50
3/1/2019,Crude Oil,Energy,57.22
3/1/2019,Gasoline,Energy,1.73
3/1/2019,Gold,Precious Metals,1299.20
3/1/2019,Heating Oil,Energy,2.00
3/1/2019,Natural Gas,Energy,2.99
3/1/2019,Platinum,Precious Metals,863.70
3/1/2019,Rice,Agriculture,10.53
3/1/2019,Silver,Precious Metals,15.26
3/1/2019,Soybeans,Agriculture,911.50
3/1/2019,Wheat,Agriculture,457.25
3/4/2019,Crude Oil,Energy,55.83
3/4/2019,Gasoline,Energy,1.75
3/4/2019,Gold,Precious Metals,1287.50
3/4/2019,Heating Oil,Energy,2.01
3/4/2019,Natural Gas,Energy,3.03
3/4/2019,Platinum,Precious Metals,838.90
3/4/2019,Rice,Agriculture,10.68
3/4/2019,Silver,Precious Metals,15.11
3/4/2019,Soybeans,Agriculture,916.00
3/4/2019,Wheat,Agriculture,455.50
3/5/2019,Crude Oil,Energy,56.45
3/5/2019,Gasoline,Energy,1.77
3/5/2019,Gold,Precious Metals,1284.70
3/5/2019,Heating Oil,Energy,2.02
3/5/2019,Natural Gas,Energy,3.08
3/5/2019,Platinum,Precious Metals,838.00
3/5/2019,Rice,Agriculture,10.72
3/5/2019,Silver,Precious Metals,15.11
3/5/2019,Soybeans,Agriculture,913.75
3/5/2019,Wheat,Agriculture,462.75
3/6/2019,Crude Oil,Energy,56.28
3/6/2019,Gasoline,Energy,1.79
3/6/2019,Gold,Precious Metals,1287.60
3/6/2019,Heating Oil,Energy,2.02
3/6/2019,Natural Gas,Energy,3.11
3/6/2019,Platinum,Precious Metals,828.10
3/6/2019,Rice,Agriculture,10.87
3/6/2019,Silver,Precious Metals,15.09
3/6/2019,Soybeans,Agriculture,902.00
3/6/2019,Wheat,Agriculture,450.00
3/7/2019,Crude Oil,Energy,56.20
3/7/2019,Gasoline,Energy,1.81
3/7/2019,Gold,Precious Metals,1286.10
3/7/2019,Heating Oil,Energy,2.01
3/7/2019,Natural Gas,Energy,3.11
3/7/2019,Platinum,Precious Metals,817.10
3/7/2019,Rice,Agriculture,10.79
3/7/2019,Silver,Precious Metals,15.04
3/7/2019,Soybeans,Agriculture,902.50
3/7/2019,Wheat,Agriculture,438.25
3/8/2019,Crude Oil,Energy,56.43
3/8/2019,Gasoline,Energy,1.80
3/8/2019,Gold,Precious Metals,1299.30
3/8/2019,Heating Oil,Energy,2.00
3/8/2019,Natural Gas,Energy,3.17
3/8/2019,Platinum,Precious Metals,817.60
3/8/2019,Rice,Agriculture,10.82
3/8/2019,Silver,Precious Metals,15.35
3/8/2019,Soybeans,Agriculture,895.75
3/8/2019,Wheat,Agriculture,439.50
3/11/2019,Crude Oil,Energy,56.07
3/11/2019,Gasoline,Energy,1.83
3/11/2019,Gold,Precious Metals,1291.10
3/11/2019,Heating Oil,Energy,1.99
3/11/2019,Natural Gas,Energy,3.16
3/11/2019,Platinum,Precious Metals,816.80
3/11/2019,Rice,Agriculture,10.72
3/11/2019,Silver,Precious Metals,15.27
3/11/2019,Soybeans,Agriculture,890.00
3/11/2019,Wheat,Agriculture,428.50
3/12/2019,Crude Oil,Energy,56.76
3/12/2019,Gasoline,Energy,1.82
3/12/2019,Gold,Precious Metals,1296.30
3/12/2019,Heating Oil,Energy,1.99
3/12/2019,Natural Gas,Energy,3.13
3/12/2019,Platinum,Precious Metals,831.00
3/12/2019,Rice,Agriculture,10.74
3/12/2019,Silver,Precious Metals,15.34
3/12/2019,Soybeans,Agriculture,897.00
3/12/2019,Wheat,Agriculture,453.00
3/13/2019,Crude Oil,Energy,57.09
3/13/2019,Gasoline,Energy,1.85
3/13/2019,Gold,Precious Metals,1309.30
3/13/2019,Heating Oil,Energy,1.99
3/13/2019,Natural Gas,Energy,3.10
3/13/2019,Platinum,Precious Metals,841.70
3/13/2019,Rice,Agriculture,10.83
